iter,data_weight_noise_0.001_mean,data_weight_noise_0.001_upper,data_weight_noise_0.001_lower,data_weight_noise_0.01_mean,data_weight_noise_0.01_upper,data_weight_noise_0.01_lower,data_weight_noise_0.1_mean,data_weight_noise_0.1_upper,data_weight_noise_0.1_lower,data_weight_noise_1.0_mean,data_weight_noise_1.0_upper,data_weight_noise_1.0_lower
127,0.09189980179071423,0.09221438555525815,0.09158521802617031,0.09156724140048024,0.09189692206731191,0.09123756073364857,0.09924589470028873,0.0996268533922375,0.09886493600833997,0.7827733993530274,0.7849309330853417,0.7806158656207131
128,0.09146646112203591,0.09187366943006015,0.09105925281401167,0.0909956812858581,0.09127662250514884,0.09071474006656735,0.09862597808241841,0.09903662069775407,0.09821533546708275,0.7830526411533356,0.7858259070430463,0.7802793752636249
129,0.09056740254163738,0.09091487422524938,0.09021993085802538,0.09007260724902147,0.09042435190933369,0.08972086258870925,0.09800468087196344,0.09849481862998573,0.09751454311394116,0.7846549212932586,0.787432207066439,0.7818776355200783
130,0.0898830763995647,0.0902279279407198,0.08953822485840959,0.08961768969893454,0.08997806362585442,0.08925731577201465,0.09708725959062572,0.09755014291945156,0.09662437626179989,0.7854349315166473,0.7877409888022493,0.7831288742310454
131,0.08974553942680356,0.0901447403532587,0.08934633850034843,0.08958397507667536,0.0900183847279246,0.08914956542542611,0.09709831327199933,0.09753685169008673,0.09665977485391193,0.7854913175106049,0.7874705715281421,0.7835120634930676
132,0.08943838775157924,0.08980644801759392,0.08907032748556455,0.08907510191202159,0.08948212497343502,0.08866807885060815,0.09640992656350132,0.09684360724281124,0.0959762458841914,0.7855981528759003,0.7875350154084368,0.7836612903433637
133,0.0886794306337833,0.0890469646171331,0.08831189665043349,0.08835090249776835,0.08885206246541312,0.08784974253012358,0.0956767283380031,0.09608754842929244,0.09526590824671376,0.787046080827713,0.7889187387105198,0.7851734229449062
134,0.08822150081396098,0.08857158995628336,0.08787141167163859,0.08757092654705043,0.08795515778853795,0.0871866953055629,0.09490344077348706,0.095366781406039,0.09444010014093511,0.7853819072246552,0.7874813932995598,0.7832824211497506
135,0.08741601333022112,0.08785133208745566,0.08698069457298657,0.08675399050116536,0.08716926162499188,0.08633871937733885,0.09421786963939663,0.0948428093113072,0.09359292996748605,0.7856940150260925,0.7871827721188125,0.7842052579333725
136,0.08737536743283267,0.08781309159707913,0.0869376432685862,0.08667001724243159,0.08710776266698626,0.08623227181787692,0.09413924291729922,0.09468299086666257,0.09359549496793587,0.7860514879226684,0.7879459759489951,0.7841569998963418
137,0.0870465867221355,0.08733189902402234,0.08676127442024865,0.08614166900515553,0.08646049091333075,0.08582284709698032,0.09392713382840152,0.0944304685142725,0.09342379914253054,0.7850836992263794,0.7867125108403596,0.7834548876123992
138,0.0867412649095058,0.087143412192615,0.08633911762639661,0.08580463603138921,0.08617572766765254,0.08543354439512589,0.09317479431629179,0.09379092202695341,0.09255866660563017,0.7846760869026184,0.7867695909351341,0.7825825828701026
139,0.0862619370222091,0.086763123431731,0.08576075061268722,0.08545947223901747,0.08586688441985142,0.08505206005818351,0.0926687985658645,0.09327681729105122,0.09206077984067779,0.7842631757259368,0.7864247753148214,0.7821015761370523
140,0.08570851534605023,0.08623486827446025,0.0851821624176402,0.0851020477712154,0.08558724729260112,0.08461684824982968,0.09210688844323153,0.09267685786538751,0.09153691902107555,0.7836000740528106,0.7858984201428817,0.7813017279627396
141,0.0852869182825088,0.08571678560059079,0.0848570509644268,0.0844838425517082,0.0849979687262796,0.0839697163771368,0.09127638563513753,0.0918738259765525,0.09067894529372256,0.7845690846443176,0.7867963704942482,0.782341798794387
142,0.08517223969101903,0.08558994586037574,0.08475453352166232,0.08443348556756969,0.08498050626817429,0.08388646486696509,0.09146044775843616,0.09200558223547078,0.09091531328140154,0.7850833177566529,0.7875792000812245,0.7825874354320812
143,0.08478068783879275,0.085166338892989,0.0843950367845965,0.08430228605866427,0.08474807738328688,0.08385649473404166,0.09142938926815979,0.09198191036812815,0.09087686816819142,0.7854319214820862,0.7876632098697375,0.7832006330944349
144,0.08451885804533951,0.08491348769662474,0.08412422839405428,0.08383366316556928,0.08434307664177045,0.08332424968936812,0.0910690695047378,0.09159709104241685,0.09054104796705874,0.7853993892669677,0.7881519339869982,0.7826468445469372
145,0.08396618887782092,0.08443032926825111,0.08350204848739073,0.08360050991177552,0.08410288692497671,0.08309813289857433,0.09083262085914609,0.0914895488926562,0.09017569282563598,0.7866070568561554,0.789431574919036,0.7837825387932748
146,0.08334470763802523,0.08384093554154926,0.08284847973450121,0.08320320099592206,0.08366022260304533,0.08274617938879879,0.08992776423692701,0.09054476213335039,0.08931076634050364,0.7865881621837616,0.7892448470333542,0.783931477334169
147,0.08279787674546238,0.08324368761510904,0.08235206587581571,0.08320363909006112,0.08362194720637697,0.08278533097374527,0.08981360867619509,0.0903117431239541,0.08931547422843608,0.7873831391334534,0.7901345890802071,0.7846316891866997
148,0.08218160346150394,0.08260420983460746,0.08175899708840041,0.08261817097663877,0.08307030273601819,0.08216603921725936,0.08934260234236714,0.08982090238576636,0.08886430229896793,0.7879712641239166,0.7911545813196977,0.7847879469281355
149,0.08199937120079989,0.0824247289900273,0.08157401341157249,0.08221262022852896,0.08265341120960919,0.08177182924744873,0.08895677700638767,0.08940339360116083,0.08851016041161451,0.7878043413162231,0.7911698049695935,0.7844388776628527
150,0.08168007582426065,0.08209844734115362,0.08126170430736768,0.08186769410967823,0.0824867205980624,0.08124866762129405,0.08875652030110354,0.08931464019306122,0.08819840040914585,0.7886480093002319,0.7920853712775564,0.7852106473229075
151,0.0815351121127605,0.08193539839363496,0.08113482583188604,0.08174358084797857,0.08230985543428604,0.0811773062616711,0.08872988671064372,0.08925839742800716,0.08820137599328028,0.7898439764976501,0.7929275222959462,0.7867604306993541
152,0.08151398301124571,0.08204353412507172,0.0809844318974197,0.08177852183580395,0.08235926837412168,0.08119777529748622,0.08818796351552005,0.08866550704569669,0.08771041998534342,0.7890377104282379,0.7917210684758983,0.7863543523805775
153,0.08125811442732807,0.08176279448479204,0.0807534343698641,0.08184635341167446,0.0824602902853108,0.08123241653803812,0.0880986116826534,0.08848952978293083,0.08770769358237597,0.7897090137004852,0.7924250889754398,0.7869929384255305
154,0.08112038448452945,0.08168427091555058,0.08055649805350831,0.08154311925172802,0.08225288612458581,0.08083335237887024,0.0876456148922443,0.0879814369812909,0.0873097928031977,0.7902195811271667,0.7926946758095036,0.7877444864448299
155,0.08057330846786494,0.08108810326598355,0.08005851366974633,0.08112165704369541,0.08174208819187198,0.08050122589551884,0.08717519417405124,0.08749691265279487,0.08685347569530762,0.7904358208179474,0.7930719327659255,0.7877997088699693
156,0.08053420335054393,0.08101973372146941,0.08004867297961844,0.08136082217097278,0.08192254057525726,0.0807991037666883,0.08719010576605794,0.08764890479468214,0.08673130673743375,0.7904340982437134,0.792603475739266,0.7882647207481607
157,0.08072009161114688,0.08116598071053772,0.08027420251175603,0.08118929043412204,0.08169981636217612,0.08067876450606797,0.0873778127133846,0.08780221903483376,0.08695340639193544,0.7914069533348084,0.7936049270663096,0.7892089796033072
158,0.08048354461789128,0.08088135734825441,0.08008573188752816,0.08085839226841923,0.08125785171896334,0.08045893281787513,0.08722362518310543,0.0876840385296697,0.08676321183654116,0.792073780298233,0.7945397612818745,0.7896077993145916
159,0.08094941079616544,0.08138510571118536,0.08051371588114552,0.08093889132142063,0.08121867243298121,0.08065911020986004,0.08684428855776782,0.08740576575943192,0.08628281135610373,0.7913562655448914,0.7935228914399238,0.7891896396498589
160,0.08070574924349781,0.0811436172684786,0.08026788121851702,0.08082768172025676,0.08108091842941514,0.08057444501109837,0.08693807050585742,0.0875397265528168,0.08633641445889803,0.7899616658687592,0.7921932960922448,0.7877300356452736
161,0.08047761246561999,0.08104539132566808,0.0799098336055719,0.08086737692356107,0.08120657715520238,0.08052817669191975,0.08646436631679531,0.08706597919818079,0.08586275343540983,0.7907030522823334,0.7928198217450562,0.7885862828196106
162,0.08030908107757564,0.08088225696470898,0.07973590519044231,0.0804802373051643,0.0807462741482278,0.08021420046210082,0.0862184420228004,0.08681448944536811,0.0856223946002327,0.7907924711704254,0.7934572213085039,0.7881277210323469
163,0.0805216990411281,0.08101616276436484,0.08002723531789137,0.08044395595788949,0.08080218422898658,0.0800857276867924,0.08658827096223824,0.08704289271973385,0.08613364920474263,0.7915521562099457,0.793953900979208,0.7891504114406833
164,0.08053786605596537,0.08098341998296164,0.0800923121289691,0.08028980866074557,0.0807149400335653,0.07986467728792584,0.0865455292165279,0.08690272314592966,0.08618833528712615,0.7922359943389893,0.794787942984651,0.7896840456933275
165,0.08067987486720078,0.08124946010570612,0.08011028962869544,0.08034955337643619,0.08065958500722381,0.08003952174564857,0.08664956539869306,0.08699284552845078,0.08630628526893534,0.7933245897293091,0.7957158997684736,0.7909332796901446
166,0.08060930371284479,0.08112822345076985,0.08009038397491973,0.08039468899369237,0.0806988160547203,0.08009056193266444,0.08642396330833431,0.08687701947103976,0.08597090714562886,0.7939325988292694,0.79639576211743,0.7914694355411087
167,0.08007874861359593,0.08063871021132948,0.07951878701586237,0.08028372600674627,0.080532389986536,0.08003506202695654,0.08604691624641414,0.08653613379190542,0.08555769870092286,0.7939981579780578,0.7963813735949167,0.791614942361199
168,0.0796273455023765,0.0801446475746901,0.0791100434300629,0.07994567081332202,0.08027085515323851,0.07962048647340553,0.08571422249078745,0.08611081155517629,0.0853176334263986,0.793405818939209,0.7957661860545362,0.7910454518238819
169,0.08000306710600848,0.08055951272984764,0.07944662148216931,0.0798931628465652,0.08021331617195147,0.07957300952117892,0.08546439111232754,0.08582836277586638,0.0851004194487887,0.7924133896827698,0.7946871627033874,0.7901396166621522
170,0.0798692069947719,0.08055032151771684,0.07918809247182697,0.07974481806159014,0.08017912722791837,0.07931050889526192,0.08560460507869717,0.085971299273662,0.08523791088373235,0.7917641639709473,0.7935837572027943,0.7899445707391003
171,0.0797982349991798,0.08032761371125557,0.07926885628710403,0.07955270856618878,0.08002476236696127,0.07908065476541629,0.08601677715778348,0.08636354453836219,0.08567000977720478,0.7927699685096741,0.7950068814695836,0.7905330555497645
172,0.08008378669619559,0.08067656772853421,0.07949100566385697,0.07972286716103547,0.08018314728661077,0.07926258703546016,0.08593686670064922,0.08640171231583962,0.08547202108545882,0.7931143045425415,0.7956498607940298,0.7905787482910532
173,0.08002115339040752,0.08055674998198302,0.07948555679883203,0.07938269376754757,0.07983689297625085,0.07892849455884429,0.08572815433144564,0.08615737998313515,0.08529892867975612,0.7929529249668121,0.7950184678551163,0.790887382078508
174,0.0799806214869022,0.08054523675261901,0.07941600622118539,0.07900046408176416,0.07938071478992448,0.07862021337360384,0.08586377575993534,0.08636437931369148,0.0853631722061792,0.793997848033905,0.796412248660566,0.7915834474072441
175,0.08032600283622737,0.08088303948190809,0.07976896619054666,0.07912913188338276,0.07956438701715311,0.07869387674961241,0.08558296933770176,0.08614554619348586,0.08502039248191767,0.7927987575531006,0.7951886394138227,0.7904088756923785
176,0.08030266091227525,0.08092276894949113,0.07968255287505938,0.07913548722863192,0.07958585525805606,0.07868511919920779,0.08560356944799419,0.0861597166775093,0.08504742221847908,0.7940418303012848,0.7965337391736457,0.791549921428924
177,0.07995600253343577,0.08055082478145745,0.07936118028541408,0.0789118446409702,0.07941089311780015,0.07841279616414025,0.08543652892112726,0.08599580846155494,0.08487724938069957,0.7933053314685822,0.7956141171785521,0.7909965457586122
178,0.07966895103454588,0.0801843232074481,0.07915357886164366,0.07915376797318453,0.07966070205186623,0.07864683389450283,0.08559081405401227,0.08607187884914272,0.08510974925888182,0.7948072195053101,0.7973340776982503,0.7922803613123699
179,0.07995110675692556,0.08043761367656031,0.0794645998372908,0.07933288067579265,0.07985977928908977,0.07880598206249553,0.08535748273134228,0.08583871022771028,0.08487625523497427,0.7944649398326874,0.7964374204288437,0.7924924592365311
180,0.07972480654716488,0.08012954334174179,0.07932006975258797,0.07936587035655972,0.07981627661504843,0.078915464098071,0.08550892099738117,0.08593177899113408,0.08508606300362825,0.7958971560001373,0.7977992086078488,0.7939951033924258
181,0.07956871837377544,0.08007184799364632,0.07906558875390456,0.07930784225463863,0.07980328865090403,0.07881239585837324,0.08536633476614948,0.08579561978926728,0.08493704974303168,0.7962404966354371,0.7979521092588446,0.7945288840120295
182,0.07929650247097011,0.07975388775458023,0.07883911718736,0.07921937033534046,0.07980645966794173,0.0786322810027392,0.08526080027222631,0.08567635611878169,0.08484524442567093,0.7969195485115051,0.7988587719820087,0.7949803250410016
183,0.07910751625895496,0.07943634268925823,0.07877868982865169,0.07901419326663012,0.0796803570976241,0.07834802943563614,0.08505070433020587,0.08554088163655495,0.08456052702385679,0.7976265907287597,0.7996003236825048,0.7956528577750147
184,0.07871086224913591,0.07904916517377973,0.0783725593244921,0.07907794341444965,0.07958007665372148,0.07857581017517783,0.08504748642444605,0.08550042437300709,0.08459454847588502,0.79742791056633,0.7994135149461735,0.7954423061864865
185,0.07874634414911266,0.07903991495242972,0.0784527733457956,0.07927686870098109,0.07977032726067972,0.07878341014128247,0.08507436588406558,0.08553267391845364,0.08461605784967753,0.7960612058639527,0.7979356854100944,0.794186726317811
186,0.07890808060765263,0.07933322233988982,0.07848293887541544,0.07902505844831462,0.07954754735911496,0.07850256953751428,0.08526195287704463,0.08571847294721992,0.08480543280686935,0.7971698224544526,0.7986880360824746,0.7956516088264305
187,0.07914874702692029,0.0796219062936944,0.07867558776014619,0.07926563099026677,0.07971478951317489,0.07881647246735866,0.08545442447066302,0.08579788812025847,0.08511096082106757,0.7978543937206268,0.7989840265482592,0.7967247608929945
188,0.07910728231072421,0.07955696014236507,0.07865760447908335,0.07925523221492763,0.07959912836110622,0.07891133606874903,0.08566512539982793,0.08608776883740515,0.0852424819622507,0.7972470223903656,0.7981886029494288,0.7963054418313024
189,0.07900376021862027,0.07949997348841525,0.07850754694882528,0.07917767763137813,0.07954727921770703,0.07880807604504923,0.0855954013764858,0.08605111922340936,0.08513968352956225,0.7970469653606415,0.7985987644702107,0.7954951662510722
190,0.07888985574245448,0.0793890188557686,0.07839069262914036,0.07904561460018153,0.07943455468257715,0.07865667451778591,0.08562919273972505,0.0860636638628941,0.085194721616556,0.7981948375701904,0.8000608924234056,0.7963287827169752
